MSI Computer GTX 1070 ARMOR 8G OC NVIDIA Geforce Video Card See DETAILS ,None,10000000,Pre-Owned,300.0,https://www.ebay.com/itm/MSI-Computer-GTX-1070-ARMOR-8G-OC-NVIDIA-Geforce-Video-Card-See-DETAILS/223861379564?_trkparms=ispr%3D1&hash=item341f2d91ec%3Ag%3A2JkAAOSwa2deI3Rv&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qUCmdFW17E9wTTFf3BfncgYhFA6R57T7YG8QLIYtaJNxBAiSDGEgFD%2FtfpulTDtVO6ZrzW0gcdbq%2BxmR4gA4IeC6EjlaOL0l9FxhM%2FaBwgeKHlUw%2FnUASvHEp8Aiwq9gs6bdVvhR8Yv%2Bn%2BOxw6F2x1BoLZ%2FIBcS1csRaO%2FVQL%2B0tijUzbGCqteN5jaat%2BbV4bJTM1RK0ugC32WxKWGYFX1c5swBDRCcns63RgW%2F5ijpCfXxS8XftSkoT2FjUKx%2Fa4%2FR%2F%2F9Ebnd9YxBs0MOIHxG01XDkbLe57kNv2QJMY0u5AL7QpPzZi4hQM87HlIzAWf%2FKti3ALQhexv6GY1mdgYHXqKgZJnxvUZ6ocRAO1Dy2FiB3x%2FAZgA9008FI1yw8BT7xw415TBc6GBEUKN4JbODtk%2BDqjS%2F2XgRhlFdmqzBUAgeLzNNjkqvLqnzvA%2FiDScRQheZL7ipuVJd3RPwLlDvdDmsVQVGRicXIF90%2FZr29eJb1aEv30204Qx4DGVB4MJaTAS%2FALEFcAQnjb2bjdNqMADOiyG8qPJfG%2BaqvTuDIJ6bbtwNF7GvDe8I3q2C8zB%2FLsKaN9w5hNWdEnj1OA4lBYY1Wm2WuLJOk2iyjeCse4sVkL6Er%2FTptYLPeh6Y3GYZua%2By6k7c54h5gEtKuaD9MkXjNzF9%2BOTdE6OjD%2FPL39T1Qf7DinB7Z9DFsMJB2OcOUum9dyLYV7t31NdlHj4tRz0qZvFqzJ%2BMYx8Zxn4Sulg%3D%3D&checksum=2238613795645f544197e3254a9fb50c1653feae4286&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qUCmdFW17E9wTTFf3BfncgYhFA6R57T7YG8QLIYtaJNxBAiSDGEgFD%2FtfpulTDtVO6ZrzW0gcdbq%2BxmR4gA4IeC6EjlaOL0l9FxhM%2FaBwgeKHlUw%2FnUASvHEp8Aiwq9gs6bdVvhR8Yv%2Bn%2BOxw6F2x1BoLZ%2FIBcS1csRaO%2FVQL%2B0tijUzbGCqteN5jaat%2BbV4bJTM1RK0ugC32WxKWGYFX1c5swBDRCcns63RgW%2F5ijpCfXxS8XftSkoT2FjUKx%2Fa4%2FR%2F%2F9Ebnd9YxBs0MOIHxG01XDkbLe57kNv2QJMY0u5AL7QpPzZi4hQM87HlIzAWf%2FKti3ALQhexv6GY1mdgYHXqKgZJnxvUZ6ocRAO1Dy2FiB3x%2FAZgA9008FI1yw8BT7xw415TBc6GBEUKN4JbODtk%2BDqjS%2F2XgRhlFdmqzBUAgeLzNNjkqvLqnzvA%2FiDScRQheZL7ipuVJd3RPwLlDvdDmsVQVGRicXIF90%2FZr29eJb1aEv30204Qx4DGVB4MJaTAS%2FALEFcAQnjb2bjdNqMADOiyG8qPJfG%2BaqvTuDIJ6bbtwNF7GvDe8I3q2C8zB%2FLsKaN9w5hNWdEnj1OA4lBYY1Wm2WuLJOk2iyjeCse4sVkL6Er%2FTptYLPeh6Y3GYZua%2By6k7c54h5gEtKuaD9MkXjNzF9%2BOTdE6OjD%2FPL39T1Qf7DinB7Z9DFsMJB2OcOUum9dyLYV7t31NdlHj4tRz0qZvFqzJ%2BMYx8Zxn4Sulg%3D%3D&checksum=2238613795645f544197e3254a9fb50c1653feae4286&LH_BIN=1,NO
EVGA NVIDIA GeForce GTX 1080 FTW Gaming ACX 3.0 8GB Graphics Card -...,18h 52m,67920,Pre-Owned,449.0,https://www.ebay.com/itm/EVGA-NVIDIA-GeForce-GTX-1080-FTW-Gaming-ACX-3-0-8GB-Graphics-Card/402036833877?hash=item5d9b433e55%3Ag%3AE-gAAOSwgAJa6MGu&LH_BIN=1,NO
ZOTAC GeForce GTX 1080 MINI 8GB PCI-E GPU GRAPHICS CARD GDDR5X VR ZT-P10800H-10P,None,10000000,Open box,320.0,https://www.ebay.com/itm/ZOTAC-GeForce-GTX-1080-MINI-8GB-PCI-E-GPU-GRAPHICS-CARD-GDDR5X-VR-ZT-P10800H-10P/223845623979?epid=23019136931&hash=item341e3d28ab%3Ag%3AYOEAAOSw%7EEReGSsX&LH_BIN=1,NO
GIGABYTE AORUS GeForce GTX 1080 Ti 11GB Video Card (GV-N108TAORUS-11GD),5d 4h,446400,Pre-Owned,489.0,https://www.ebay.com/itm/GIGABYTE-AORUS-GeForce-GTX-1080-Ti-11GB-Video-Card-GV-N108TAORUS-11GD/114073910142?epid=16026507463&hash=item1a8f55bb7e%3Ag%3AIwcAAOSw3%7EZeI%7EDE&LH_BIN=1,NO
New ListingMSI GeForce GTX 1080 Ti DUKE 11G OC Graphics Card,None,10000000,Pre-Owned,450.0,https://www.ebay.com/itm/MSI-GeForce-GTX-1080-Ti-DUKE-11G-OC-Graphics-Card/293435056386?hash=item445217a102%3Ag%3Auz8AAOSwmdteJipr&LH_BIN=1,NO
New ListingEVGA GeForce GTX 1080 Ti FTW3 11GB Gaming Graphics Card - Black,None,10000000,Pre-Owned,470.0,https://www.ebay.com/itm/EVGA-GeForce-GTX-1080-Ti-FTW3-11GB-Gaming-Graphics-Card-Black/312956957112?epid=18030522206&hash=item48ddb031b8%3Ag%3A2ZcAAOSwFINeJiiB&LH_BIN=1,NO
EVGA GeForce GTX 1080 Ti FTW3 GAMING 11GB Graphics Card,42m,2520,Pre-Owned,550.0,https://www.ebay.com/itm/EVGA-GeForce-GTX-1080-Ti-FTW3-GAMING-11GB-Graphics-Card/362883347931?hash=item547d8875db%3Ag%3AJsgAAOSwdOxeH8oZ&LH_BIN=1,NO
ZOTAC NVIDIA Geforce GTX 1080 Mini 8GB Graphics Card GPU Video (ZT-P10800H-10P),5d 18h,496800,Pre-Owned,300.0,https://www.ebay.com/itm/ZOTAC-NVIDIA-Geforce-GTX-1080-Mini-8GB-Graphics-Card-GPU-Video-ZT-P10800H-10P/283749835498?epid=3024670229&hash=item4210cee2ea%3Ag%3Af0sAAOSwNoteJLli&LH_BIN=1,NO
 GTX 1080 Geforce GIGABYTE G1 Gaming 8GB GDDR5X Gaming Graphics Card Triple fan,None,10000000,Pre-Owned,299.99,https://www.ebay.com/itm/GTX-1080-Geforce-GIGABYTE-G1-Gaming-8GB-GDDR5X-Gaming-Graphics-Card-Triple-fan/124047075610?epid=27030517196&hash=item1ce1c8291a%3Ag%3AI7YAAOSwf6heHpGR&LH_BIN=1,NO
New ListingMSI  NVIDIA GeForce GTX 1080 Ti 11GB AERO Graphics Card - Used,None,10000000,Pre-Owned,459.95,https://www.ebay.com/itm/MSI-NVIDIA-GeForce-GTX-1080-Ti-11GB-AERO-Graphics-Card-Used/184137582232?epid=15034764673&hash=item2adf748698%3Ag%3A-iEAAOSw99ReHkPC&LH_BIN=1,NO
